cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2566032,2567232,5280
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2567232,2568432,6480
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2568432,2569632,7680
98,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2560752,2569632,2570832,8880
98,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2560752,2578519,2578679,17767
98,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2560752,2578679,2578839,17927
98,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2560752,2578839,2578999,18087
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2560752,2589022,2589182,28270
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2560752,2589182,2589342,28430
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2560752,2589342,2589502,28590
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2589502,2590702,28750
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2590702,2591902,29950
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2591902,2593102,31150
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2593102,2594302,32350
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2594302,2595502,33550
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2595502,2596702,34750
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2596702,2597902,35950
98,gated,65298be0-01e9-4bf4-9842-ae24b342999c,AF,1500,2560752,2597902,2599102,37150
99,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2600102,2600102,2600262,0
99,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2600102,2600262,2600422,160
99,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2600102,2600422,2600582,320
99,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2600102,2608407,2608567,8305
99,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2600102,2608567,2608727,8465
99,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2600102,2608727,2608887,8625
99,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2600102,2618984,2619144,18882
99,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2600102,2619144,2619304,19042
99,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2600102,2619304,2619464,19202
