cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
108,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1799040,1804120
108,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1804840,1809920
108,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1810640,1815720
109,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1815720,1820800
109,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1821520,1826600
109,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1827320,1832400
110,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1832400,1837480
110,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1838200,1843280
110,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1844000,1849080
111,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1849080,1854160
111,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1854880,1859960
111,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1860680,1865760
112,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1865760,1870840
112,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1871560,1876640
112,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1877360,1882440
113,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1882440,1887520
113,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1888240,1893320
113,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1894040,1899120
114,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1899120,1904200
114,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1904920,1910000
114,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1910720,1915800
115,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1915800,1920880
115,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1921600,1926680
115,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,1927400,1932320
116,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5300,1932320,1937560
116,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,4900,1938120,1943040
116,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1943920,1949000
117,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1949000,1954080
117,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1954800,1959880
117,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1960600,1965680
118,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1965680,1970760
118,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1971480,1976560
118,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5300,1977280,1982520
119,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1982520,1987600
119,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,1988320,1993400
119,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,1994120,1999200
120,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1999200,2004280
120,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2005000,2010080
120,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2010800,2015880
121,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2015880,2020960
121,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2021680,2026760
121,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2027480,2032560
122,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2032560,2037640
122,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2038360,2043440
122,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2044160,2049240
123,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2049240,2054320
123,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2055040,2060120
123,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2060840,2065920
124,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2065920,2071000
124,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2071720,2076800
124,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2077520,2082600
125,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2082600,2087680
125,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2088400,2093480
125,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2094200,2099280
126,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5300,2099280,2104520
126,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2105080,2110160
126,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2110880,2115960
127,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2115960,2121040
127,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2121760,2126840
127,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2127560,2132640
128,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,4900,2132640,2137560
128,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2138440,2143520
128,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2144240,2149320
129,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2149320,2154400
129,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2155120,2160200
129,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2160920,2166000
130,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2166000,2171080
130,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2171800,2176880
130,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2177600,2182680
131,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2182680,2187760
131,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2188480,2193560
131,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2194280,2199360
132,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2199360,2204440
132,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2205160,2210240
132,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2210960,2216040
133,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5300,2216040,2221280
133,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2221840,2226920
133,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2227640,2232720
134,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2232720,2237800
134,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5300,2238520,2243760
134,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2244320,2249400
135,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2249400,2254480
135,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2255200,2260280
135,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,2261000,2265920
136,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2265920,2271000
136,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2271720,2276800
136,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2277520,2282600
137,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2282600,2287680
137,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2288400,2293480
137,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2294200,2299280
138,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2299280,2304360
138,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2305080,2310160
138,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5300,2310880,2316120
139,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2316120,2321200
139,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2321920,2327000
139,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2327720,2332800
140,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2332800,2337880
140,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2338600,2343680
140,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2344400,2349480
141,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2349480,2354560
141,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2355280,2360360
141,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2361080,2366160
142,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2366160,2371240
142,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2371960,2377040
142,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2377760,2382840
143,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2382840,2387920
143,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2388640,2393720
143,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2394440,2399520
144,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2399520,2404600
144,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2405320,2410400
144,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2411120,2416200
145,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,4900,2416200,2421120
145,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2422000,2427080
145,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2427800,2432880
146,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2432880,2437960
146,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2438680,2443760
146,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,2444480,2449400
147,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2449400,2454480
147,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2455200,2460280
147,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2461000,2466080
148,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2466080,2467560
148,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2471880,2476960
148,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2477680,2482760
149,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2482760,2484240
149,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2488560,2493640
149,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2494360,2499440
150,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2499440,2500920
150,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2505240,2510320
150,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5300,2511040,2516280
151,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2516280,2517760
151,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2522080,2527160
151,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,2527880,2532800
152,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2532800,2534280
152,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2538600,2543680
152,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2544400,2549480
153,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2549480,2550960
153,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2555280,2560360
153,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2561080,2566160
154,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2566160,2567640
154,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2571960,2577040
154,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2577760,2582840
155,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2582840,2584320
155,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2588640,2593720
155,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2594440,2599520
156,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2599520,2604600
156,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2605320,2610400
156,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2611120,2616200
157,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2616200,2621280
157,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2622000,2627080
157,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2627800,2632880
158,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,3600,2632880,2636760
158,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2638680,2643760
158,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2644480,2649560
159,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2649560,2654640
159,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2655360,2660440
159,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2661160,2666240
160,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2666240,2671320
160,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2672040,2677120
160,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2677840,2682920
161,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,3600,2682920,2686800
161,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5300,2688720,2693960
161,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2694520,2699600
162,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2699600,2701080
162,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,4900,2705400,2710320
162,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2711200,2716280
163,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2716280,2717760
163,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2722080,2727160
163,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2727880,2732960
164,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,2732960,2734600
164,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2738760,2743840
164,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2744560,2749640
165,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,400,2749640,2750960
165,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5300,2755440,2760680
165,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2761240,2766320
166,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2766320,2767800
166,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2772120,2777200
166,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2777920,2783000
167,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,2783000,2784480
167,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2788800,2793880
167,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2794600,2799680
168,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2799680,2804760
168,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2805480,2810560
168,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2811280,2816360
169,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2816360,2821440
169,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2822160,2827240
169,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2827960,2833040
170,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2833040,2838120
170,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2838840,2843920
170,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2844640,2849720
171,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2849720,2854800
171,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2855520,2860600
171,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2861320,2866400
172,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2866400,2871480
172,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2872200,2877280
172,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2878000,2883080
173,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2883080,2888160
173,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2888880,2893960
173,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2894680,2899760
174,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2899760,2904840
174,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2905560,2910640
174,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2911360,2916440
175,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2916440,2921520
175,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2922240,2927320
175,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2928040,2933120
176,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2933120,2938200
176,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2938920,2944000
176,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2944720,2949800
177,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2949800,2954880
177,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2955600,2960680
177,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2961400,2966480
178,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2966480,2971560
178,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2972280,2977360
178,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,2978080,2983160
179,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2983160,2988240
179,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,2988960,2994040
179,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,2994760,2999680
180,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,2999680,3004760
180,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3005480,3010560
180,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5300,3011280,3016520
181,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3016520,3021600
181,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3022320,3027400
181,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3028120,3033200
182,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3033200,3038280
182,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5300,3039000,3044240
182,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3044800,3049880
183,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3049880,3054960
183,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3055680,3060760
183,limited,65298be0-01e9-4bf4-9842-ae24b342999c,4900,3061480,3066400
184,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3066400,3071480
184,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,4900,3072200,3077120
184,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3078000,3083080
185,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3083080,3088160
185,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3088880,3093960
185,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3094680,3099760
186,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3099760,3104840
186,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3105560,3110640
186,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3111360,3116440
187,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3116440,3121520
187,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3122240,3127320
187,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3128040,3133120
188,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3133120,3138200
188,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5300,3138920,3144160
188,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3144720,3149800
189,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3149800,3154880
189,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3155600,3160680
189,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3161400,3166480
190,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3166480,3171560
190,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3172280,3177360
190,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3178080,3183160
191,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3183160,3188240
191,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,4900,3188960,3193880
191,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3194760,3199840
192,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3199840,3204920
192,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3205640,3210720
192,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3211440,3216520
193,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3216520,3221600
193,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3222320,3227400
193,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3228120,3233200
194,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3233200,3238280
194,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3239000,3244080
194,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3244800,3249880
195,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3249880,3254960
195,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3255680,3260760
195,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3261480,3266560
196,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3266560,3271640
196,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3272360,3277440
196,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3278160,3283240
197,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5300,3283240,3288480
197,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3289040,3294120
197,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3294840,3299920
198,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,3299920,3305000
198,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3305720,3310800
198,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3311520,3316600
199,limited,3614600b-9bf7-44db-9e41-2b43bc47c25a,4900,3316600,3321520
199,limited,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,5100,3322400,3327480
199,limited,65298be0-01e9-4bf4-9842-ae24b342999c,5100,3328200,3333280
