cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
39,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,851085,860965
39,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,861685,871565
40,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,871565,873205
40,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,876405,886285
40,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9600,887005,895685
41,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,895685,897165
41,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,900385,910265
41,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,910985,912465
42,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,912465,922345
42,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,923065,932945
42,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,933665,935145
43,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,935145,945025
43,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,945745,955625
43,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,800,956345,957985
44,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,957985,967865
44,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,968585,978465
44,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,979185,988905
45,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,988905,998785
45,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,999505,1009385
45,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1010105,1019985
46,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1019985,1021465
46,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1024913,1034793
46,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,9800,1035513,1044353
47,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1044353,1054233
47,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1054953,1064833
47,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,400,1065553,1066873
48,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,1066873,1069553
48,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1073080,1082960
48,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,800,1083680,1085320
49,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1085320,1086800
49,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,9400,1090361,1098881
49,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1100961,1102441
50,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1102441,1103921
50,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1107509,1108989
50,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1113877,1115357
51,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1115357,1116837
51,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1120449,1121929
51,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1126945,1128425
52,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1128425,1129905
52,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1133538,1135018
52,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1140154,1141634
53,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1141634,1143114
53,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1146788,1156668
53,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1157388,1158868
54,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1158868,1160348
54,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1164048,1173928
54,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1174648,1176128
55,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1176128,1177608
55,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,3600,1181345,1185225
55,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1190785,1192265
56,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1192265,1202145
56,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1202865,1204345
56,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1210032,1219912
57,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1219912,1229792
57,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1230512,1231992
57,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,1237803,1240483
58,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1240483,1250363
58,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1251083,1252563
58,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1258510,1259990
59,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1259990,1269870
59,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1270590,1272070
59,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1278165,1288045
60,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1288045,1297925
60,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,800,1298645,1300285
60,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,1306397,1316117
61,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1316117,1325997
61,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1326717,1328197
61,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1334331,1344211
62,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1344211,1354091
62,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1354811,1356291
62,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1362491,1372371
63,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,5100,1372371,1377451
63,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1381497,1382977
63,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1389256,1399136
64,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1399136,1400616
64,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1404680,1406160
64,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,8100,1412508,1419988
65,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1419988,1421468
65,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1425550,1427030
65,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1433464,1443344
66,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1443344,1444824
66,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1448950,1450430
66,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1457000,1466880
67,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1466880,1476760
67,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1477480,1478960
67,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1485644,1495524
68,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1495524,1505404
68,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1506124,1507604
68,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1514411,1524291
69,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1524291,1534171
